time 	 iteration 	 error 
466134.51	 2	 0.0002017638161
466134.51	 3	 0.000201762725
466140.79	 1	 0.0002017201652
466140.79	 2	 0.0002017195292
466140.79	 3	 0.0002017184438
466147.06	 1	 0.0002016759504
466147.06	 2	 0.0002016753159
466147.06	 3	 0.0002016742341
466153.33	 1	 0.0002016318776
466153.33	 2	 0.0002016312471
466153.33	 3	 0.0002016301706
466159.59	 1	 0.0002015878867
466159.59	 2	 0.0002015872578
466159.59	 3	 0.0002015861849
466165.86	 1	 0.0002015439776
466165.86	 2	 0.0002015433504
466165.86	 3	 0.0002015422814
466172.11	 1	 0.0002015002204
466172.11	 2	 0.0002014995968
466172.11	 3	 0.000201498534
466178.36	 1	 0.0002014565558
466178.36	 2	 0.0002014559338
466178.36	 3	 0.000201454875
466184.62	 1	 0.0002014129828
466184.62	 2	 0.0002014123626
466184.62	 3	 0.000201411308
466190.87	 1	 0.0002013695053
466190.87	 2	 0.0002013688868
466190.87	 3	 0.0002013678363
466197.12	 1	 0.0002013261929
466197.12	 2	 0.0002013255781
466197.12	 3	 0.0002013245344
466203.36	 1	 0.0002012829869
466203.36	 2	 0.0002012823741
466203.36	 3	 0.0002012813346
466209.61	 1	 0.0002012398869
466209.61	 2	 0.0002012392761
466209.61	 3	 0.0002012382411
466215.85	 1	 0.0002011968961
466215.85	 2	 0.0002011962871
466215.85	 3	 0.0002011952565
466222.1	 1	 0.000201154018
466222.1	 2	 0.0002011534111
466222.1	 3	 0.0002011523851
466228.33	 1	 0.0002011113229
466228.33	 2	 0.0002011107201
466228.33	 3	 0.0002011097012
466234.56	 1	 0.0002010687532
466234.56	 2	 0.0002010681526
466234.56	 3	 0.0002010671386
466240.8	 1	 0.0002010263084
466240.8	 2	 0.00020102571
466240.8	 3	 0.000201024701
466247.03	 1	 0.0002009839928
466247.03	 2	 0.0002009833967
466247.03	 3	 0.000200982393
466253.27	 1	 0.0002009418101
466253.27	 2	 0.0002009412162
466253.27	 3	 0.0002009402177
466259.5	 1	 0.0002008997641
466259.5	 2	 0.0002008991726
466259.5	 3	 0.0002008981793
466265.74	 1	 0.0002008578591
466265.74	 2	 0.0002008572702
466265.74	 3	 0.0002008562825
466271.97	 1	 0.0002008204402
466271.97	 2	 0.0002008199541
466271.97	 3	 0.0002008190018
466278.2	 1	 0.0002007840054
466278.2	 2	 0.0002007835227
466278.2	 3	 0.0002007825764
466284.44	 1	 0.0002007477699
466284.44	 2	 0.0002007472906
466284.44	 3	 0.0002007463501
466290.67	 1	 0.0002007117391
466290.67	 2	 0.0002007112634
466290.67	 3	 0.0002007103294
466296.91	 1	 0.0002006759186
466296.91	 2	 0.0002006754465
466296.91	 3	 0.0002006745189
466303.14	 1	 0.0002006403111
466303.14	 2	 0.0002006398425
466303.14	 3	 0.0002006389209
466309.37	 1	 0.0002006049201
466309.37	 2	 0.0002006044552
466309.37	 3	 0.0002006035396
466315.61	 1	 0.0002005697508
466315.61	 2	 0.0002005692899
466315.61	 3	 0.0002005683806
466321.84	 1	 0.0002005348088
466321.84	 2	 0.0002005343519
466321.84	 3	 0.0002005334488
466328.09	 1	 0.000200500044
466328.09	 2	 0.0002004995898
466328.09	 3	 0.0002004986909
466334.33	 1	 0.0002004655139
466334.33	 2	 0.0002004650637
466334.33	 3	 0.0002004641715
466340.58	 1	 0.0002004312279
466340.58	 2	 0.0002004307822
466340.58	 3	 0.0002004298968
466346.82	 1	 0.0002003971919
466346.82	 2	 0.0002003967505
466346.82	 3	 0.0002003958721
466353.07	 1	 0.000200363411
466353.07	 2	 0.0002003629741
466353.07	 3	 0.0002003621028
466359.31	 1	 0.0002003298902
466359.31	 2	 0.0002003294576
466359.31	 3	 0.0002003285934
466365.56	 1	 0.0002002966352
466365.56	 2	 0.0002002962073
466365.56	 3	 0.0002002953505
466371.79	 1	 0.0002002637052
466371.79	 2	 0.0002002632835
466371.79	 3	 0.0002002624365
466378.02	 1	 0.0002002310563
466378.02	 2	 0.0002002306394
466378.02	 3	 0.0002002298
466384.26	 1	 0.0002001986904
466384.26	 2	 0.0002001982783
466384.26	 3	 0.0002001974469
466390.49	 1	 0.0002001666139
466390.49	 2	 0.0002001662067
466390.49	 3	 0.0002001653835
466396.72	 1	 0.0002001348844
466396.72	 2	 0.0002001344826
466396.72	 3	 0.0002001336694
466402.94	 1	 0.0002001034564
466402.94	 2	 0.0002001030596
466402.94	 3	 0.0002001022548
466409.16	 1	 0.0002000723338
466409.16	 2	 0.000200071942
466409.16	 3	 0.0002000711461
466415.39	 1	 0.0002000415221
466415.39	 2	 0.0002000411354
466415.39	 3	 0.0002000403484
466421.61	 1	 0.0002000110257
466421.61	 2	 0.000200010644
466421.61	 3	 0.0002000098659
466427.82	 1	 0.0001999808984
466427.82	 2	 0.0001999805233
466427.82	 3	 0.0001999797561
466434.03	 1	 0.0001999511001
466434.03	 2	 0.0001999507304
466434.03	 3	 0.0001999499726
466440.25	 1	 0.0001999216331
466440.25	 2	 0.0001999212688
466440.25	 3	 0.0001999205203
466446.45	 1	 0.0001998925505
466446.45	 2	 0.0001998921931
466446.45	 3	 0.0001998914559
466452.65	 1	 0.0001998638133
466452.65	 2	 0.0001998634615
466452.65	 3	 0.000199862734
466458.85	 1	 0.0001998354247
466458.85	 2	 0.0001998350786
466458.85	 3	 0.0001998343611
466465.04	 1	 0.0001998074367
466465.04	 2	 0.0001998070977
466465.04	 3	 0.000199806392
466471.23	 1	 0.0001997798122
466471.23	 2	 0.0001997794792
466471.23	 3	 0.000199778784
466477.42	 1	 0.0001997525541
466477.42	 2	 0.0001997522268
466477.42	 3	 0.0001997515421
466483.6	 1	 0.0001997257115
466483.6	 2	 0.0001997253913
466483.6	 3	 0.0001997247188
466489.78	 1	 0.0001996992493
466489.78	 2	 0.0001996989354
466489.78	 3	 0.0001996982741
466495.96	 1	 0.0001996731707
466495.96	 2	 0.0001996728628
466495.96	 3	 0.0001996722126
466502.14	 1	 0.0001996474804
466502.14	 2	 0.0001996471784
466502.14	 3	 0.0001996465395
466508.31	 1	 0.0001996222258
466508.31	 2	 0.0001996219312
466508.31	 3	 0.0001996213056
466514.48	 1	 0.0001995973728
466514.48	 2	 0.0001995970844
466514.48	 3	 0.0001995964705
466520.65	 1	 0.0001995729247
466520.65	 2	 0.0001995726427
466520.65	 3	 0.0001995720408
466526.82	 1	 0.0001995488858
466526.82	 2	 0.00019954861
466526.82	 3	 0.0001995480198
466532.99	 1	 0.0001995252627
466532.99	 2	 0.0001995249937
466532.99	 3	 0.0001995244159
466539.16	 1	 0.0001995020612
466539.16	 2	 0.0001995017987
466539.16	 3	 0.0001995012331
466545.32	 1	 0.0001994793249
466545.32	 2	 0.0001994790702
466545.32	 3	 0.0001994785186
466551.47	 1	 0.0001994570251
466551.47	 2	 0.0001994567771
466551.47	 3	 0.0001994562387
466557.63	 1	 0.0001994351656
466557.63	 2	 0.0001994349244
466557.63	 3	 0.0001994343995
466563.79	 1	 0.0001994137516
466563.79	 2	 0.0001994135171
466563.79	 3	 0.000199413006
466569.95	 1	 0.000199392789
466569.95	 2	 0.0001993925615
466569.95	 3	 0.0001993920643
466576.11	 1	 0.0001993781925
466576.11	 2	 0.0001993781395
466576.11	 3	 0.000199377704
466582.26	 1	 0.0001993682734
466582.26	 2	 0.000199368227
466582.26	 3	 0.0001993678053
466588.42	 1	 0.0001993588518
466588.42	 2	 0.000199358812
466588.42	 3	 0.0001993584042
466594.57	 1	 0.0001993499449
466594.57	 2	 0.0001993499121
466594.57	 3	 0.0001993495196
466600.72	 1	 0.0001993415409
466600.72	 2	 0.0001993415148
466600.72	 3	 0.0001993411365
466606.86	 1	 0.0001993362654
466606.86	 2	 0.0001993366281
466606.86	 3	 0.0001993364477
466613.01	 1	 0.0001993548311
466613.01	 2	 0.0001993551991
466613.01	 3	 0.0001993550294
466619.16	 1	 0.0001993868294
466619.16	 2	 0.0001993873749
466619.16	 3	 0.0001993873585
466625.3	 1	 0.0001994199951
466625.3	 2	 0.0001994205439
466625.3	 3	 0.0001994205372
466631.45	 1	 0.0001994536454
466631.45	 2	 0.0001994541973
466631.45	 3	 0.0001994541997
466637.6	 1	 0.0001994877689
466637.6	 2	 0.0001994883237
466637.6	 3	 0.0001994883353
466643.75	 1	 0.0001995223551
466643.75	 2	 0.0001995229125
466643.75	 3	 0.0001995229335
466649.89	 1	 0.0001995573916
466649.89	 2	 0.0001995579512
466649.89	 3	 0.000199557981
466656.04	 1	 0.0001995928667
466656.04	 2	 0.0001995934288
466656.04	 3	 0.0001995934677
466662.19	 1	 0.0001996287696
466662.19	 2	 0.0001996293336
466662.19	 3	 0.0001996293814
466668.33	 1	 0.0001996650881
466668.33	 2	 0.0001996656537
466668.33	 3	 0.0001996657108
466674.48	 1	 0.0001997018097
466674.48	 2	 0.0001997023768
466674.48	 3	 0.0001997024428
466680.63	 1	 0.000199738921
466680.63	 2	 0.0001997394893
466680.63	 3	 0.0001997395643
466686.77	 1	 0.0001997764079
466686.77	 2	 0.0001997769767
466686.77	 3	 0.0001997770609
466692.92	 1	 0.0001998142577
466692.92	 2	 0.0001998148273
466692.92	 3	 0.0001998149213
466699.07	 1	 0.0001998524587
466699.07	 2	 0.0001998530292
466699.07	 3	 0.0001998531327
466705.22	 1	 0.0001998909969
466705.22	 2	 0.000199891567
466705.22	 3	 0.0001998916801
466711.36	 1	 0.0001999390467
466711.36	 2	 0.000199939725
466711.36	 3	 0.0001999399919
466717.52	 1	 0.0001999896721
466717.52	 2	 0.0001999903489
466717.52	 3	 0.0001999906227
466723.68	 1	 0.0002000404832
466723.68	 2	 0.0002000411568
466723.68	 3	 0.0002000414361
466729.84	 1	 0.0002000914617
466729.84	 2	 0.0002000921328
466729.84	 3	 0.0002000924185
466736	 1	 0.0002001425922
466736	 2	 0.00020014326
466736	 3	 0.0002001435519
466742.16	 1	 0.0002001938553
466742.16	 2	 0.0002001945194
466742.16	 3	 0.0002001948176
466748.31	 1	 0.0002002452343
466748.31	 2	 0.0002002458949
466748.31	 3	 0.0002002462002
466754.48	 1	 0.0002002968039
466754.48	 2	 0.0002002974617
466754.48	 3	 0.0002002977751
466760.65	 1	 0.0002003484478
466760.65	 2	 0.0002003490997
466760.65	 3	 0.000200349419
466766.82	 1	 0.0002004001345
466766.82	 2	 0.0002004007803
466766.82	 3	 0.0002004011049
466772.99	 1	 0.0002004518374
466772.99	 2	 0.0002004524767
466772.99	 3	 0.0002004528058
466779.18	 1	 0.0002005036177
466779.18	 2	 0.0002005042517
466779.18	 3	 0.0002005045843
466785.36	 1	 0.0002005553548
466785.36	 2	 0.0002005559832
466785.36	 3	 0.000200556318
466791.54	 1	 0.0002006070296
466791.54	 2	 0.0002006076527
466791.54	 3	 0.0002006079902
466797.72	 1	 0.0002006586213
466797.72	 2	 0.0002006592386
466797.72	 3	 0.000200659578
466803.92	 1	 0.000200710201
466803.92	 2	 0.0002007108131
466803.92	 3	 0.0002007111554
466810.11	 1	 0.0002007616484
466810.11	 2	 0.0002007622535
466810.11	 3	 0.0002007625965
466816.3	 1	 0.0002008129397
466816.3	 2	 0.0002008135384
466816.3	 3	 0.0002008138821
466822.5	 1	 0.0002008640589
466822.5	 2	 0.0002008646508
466822.5	 3	 0.0002008649963
466828.7	 1	 0.0002009150741
466828.7	 2	 0.0002009156591
466828.7	 3	 0.0002009160064
466834.91	 1	 0.0002009658653
466834.91	 2	 0.0002009664425
466834.91	 3	 0.00020096679
466841.12	 1	 0.0002010164126
466841.12	 2	 0.0002010169823
466841.12	 3	 0.0002010173314
466847.33	 1	 0.0002010667871
466847.33	 2	 0.0002010673497
466847.33	 3	 0.0002010677005
466853.55	 1	 0.0002011168692
466853.55	 2	 0.0002011174231
466853.55	 3	 0.0002011177741
466859.78	 1	 0.0002011667263
466859.78	 2	 0.0002011672732
466859.78	 3	 0.0002011676248
466866.01	 1	 0.0002012162436
466866.01	 2	 0.0002012167815
466866.01	 3	 0.0002012171328
466872.24	 1	 0.000201265399
466872.24	 2	 0.0002012659281
466872.24	 3	 0.0002012662793
466878.49	 1	 0.0002013142629
466878.49	 2	 0.0002013147841
466878.49	 3	 0.0002013151358
466884.73	 1	 0.0002013627231
466884.73	 2	 0.0002013632355
466884.73	 3	 0.0002013635868
466890.97	 1	 0.0002014107626
466890.97	 2	 0.0002014112654
466890.97	 3	 0.0002014116175
466897.23	 1	 0.0002014584461
466897.23	 2	 0.0002014589393
466897.23	 3	 0.0002014592923
466903.48	 1	 0.0002015056594
466903.48	 2	 0.0002015061428
466903.48	 3	 0.0002015064959
466909.75	 1	 0.0002015524707
466909.75	 2	 0.0002015529449
466909.75	 3	 0.0002015532992
466916.02	 1	 0.0002015987686
466916.02	 2	 0.0002015992317
466916.02	 3	 0.0002015995863
466922.3	 1	 0.0002016446275
466922.3	 2	 0.0002016450827
466922.3	 3	 0.0002016454414
466928.58	 1	 0.0002016899347
466928.58	 2	 0.0002016903767
466928.58	 3	 0.0002016907352
466934.86	 1	 0.0002017346554
466934.86	 2	 0.0002017350853
466934.86	 3	 0.0002017354437
466941.16	 1	 0.0002017788553
466941.16	 2	 0.000201779275
466941.16	 3	 0.0002017796347
466947.45	 1	 0.000201822431
466947.45	 2	 0.0002018228395
466947.45	 3	 0.0002018231995
466953.76	 1	 0.0002018654454
466953.76	 2	 0.0002018658437
466953.76	 3	 0.0002018662049
466960.07	 1	 0.0002019077969
466960.07	 2	 0.0002019081837
466960.07	 3	 0.0002019085451
466966.39	 1	 0.0002019495454
466966.39	 2	 0.0002019499211
466966.39	 3	 0.0002019502833
466972.71	 1	 0.000201990589
466972.71	 2	 0.0002019909528
466972.71	 3	 0.000201991315
466979.04	 1	 0.0002020309883
466979.04	 2	 0.0002020313411
466979.04	 3	 0.0002020317042
466985.37	 1	 0.0002020706482
466985.37	 2	 0.0002020709894
466985.37	 3	 0.0002020713528
466991.72	 1	 0.0002021096297
466991.72	 2	 0.00020210996
466991.72	 3	 0.0002021103246
466998.07	 1	 0.0002021478403
466998.07	 2	 0.0002021481587
466998.07	 3	 0.0002021485238
467004.43	 1	 0.0002021853444
467004.43	 2	 0.0002021856524
467004.43	 3	 0.0002021860207
467010.79	 1	 0.0002022220532
467010.79	 2	 0.0002022223485
467010.79	 3	 0.0002022227187
467017.16	 1	 0.000202258017
467017.16	 2	 0.0002022583001
467017.16	 3	 0.0002022586722
467023.53	 1	 0.000202293148
467023.53	 2	 0.0002022934191
467023.53	 3	 0.0002022937925
467029.92	 1	 0.0002023275027
467029.92	 2	 0.0002023277622
467029.92	 3	 0.0002023281381
467036.31	 1	 0.0002023610006
467036.31	 2	 0.0002023612484
467036.31	 3	 0.000202361626
467042.71	 1	 0.0002023936963
467042.71	 2	 0.0002023939326
467042.71	 3	 0.0002023943132
467049.11	 1	 0.0002024255135
467049.11	 2	 0.000202425738
467049.11	 3	 0.0002024261208
467055.52	 1	 0.0002024565049
467055.52	 2	 0.0002024567179
467055.52	 3	 0.0002024571044
467061.94	 1	 0.0002024865996
467061.94	 2	 0.0002024868008
467061.94	 3	 0.0002024871903
467068.37	 1	 0.0002025158489
467068.37	 2	 0.0002025160387
467068.37	 3	 0.0002025164324
467074.81	 1	 0.0002025442404
467074.81	 2	 0.0002025444186
467074.81	 3	 0.0002025448162
467081.25	 1	 0.0002025717088
467081.25	 2	 0.0002025718757
467081.25	 3	 0.0002025722771
467087.71	 1	 0.0002025983049
467087.71	 2	 0.0002025984609
467087.71	 3	 0.0002025988674
467094.17	 1	 0.0002026239712
467094.17	 2	 0.0002026241162
467094.17	 3	 0.0002026245271
467100.64	 1	 0.0002026487556
467100.64	 2	 0.0002026488897
467100.64	 3	 0.0002026493067
467107.11	 1	 0.0002026726055
467107.11	 2	 0.0002026727288
467107.11	 3	 0.0002026731514
467113.6	 1	 0.0002026955672
467113.6	 2	 0.0002026956799
467113.6	 3	 0.0002026961093
467120.1	 1	 0.0002027176344
467120.1	 2	 0.0002027177362
467120.1	 3	 0.0002027181724
467126.6	 1	 0.0002027387604
467126.6	 2	 0.0002027388521
467126.6	 3	 0.0002027392952
467133.12	 1	 0.0002027589908
467133.12	 2	 0.0002027590725
467133.12	 3	 0.0002027595237
467139.63	 1	 0.0002027782866
467139.63	 2	 0.0002027783584
467139.63	 3	 0.0002027788175
467146.16	 1	 0.0002027966901
467146.16	 2	 0.0002027967521
467146.16	 3	 0.0002027972204
467152.71	 1	 0.0002028141998
467152.71	 2	 0.0002028142518
467152.71	 3	 0.0002028147295
467159.25	 1	 0.0002028307839
467159.25	 2	 0.0002028308269
467159.25	 3	 0.0002028313137
467165.81	 1	 0.0002028464834
467165.81	 2	 0.0002028465172
467165.81	 3	 0.0002028470148
467172.39	 1	 0.0002028613005
467172.39	 2	 0.0002028613251
467172.39	 3	 0.0002028618335
467178.97	 1	 0.0002028752124
467178.97	 2	 0.0002028752289
467178.97	 3	 0.0002028757479
467185.56	 1	 0.0002028882579
467185.56	 2	 0.0002028882659
467185.56	 3	 0.0002028887973
467192.15	 1	 0.0002029004216
467192.15	 2	 0.0002029004212
467192.15	 3	 0.0002029009652
467198.76	 1	 0.0002029117391
467198.76	 2	 0.0002029117307
467198.76	 3	 0.0002029122884
467205.38	 1	 0.000202922218
467205.38	 2	 0.0002029222017
467205.38	 3	 0.0002029227734
467212	 1	 0.0002029318498
467212	 2	 0.0002029318268
467212	 3	 0.000202932412
467218.64	 1	 0.0002029406669
467218.64	 2	 0.0002029406378
467218.64	 3	 0.0002029412386
467225.29	 1	 0.0002029486823
467225.29	 2	 0.0002029486462
467225.29	 3	 0.0002029492627
467231.95	 1	 0.0002029558953
467231.95	 2	 0.0002029558535
467231.95	 3	 0.0002029564851
467238.62	 1	 0.0002029623375
467238.62	 2	 0.0002029622897
467238.62	 3	 0.0002029629385
467245.3	 1	 0.0002029680228
467245.3	 2	 0.0002029679691
467245.3	 3	 0.0002029686352
467251.99	 1	 0.0002029729603
467251.99	 2	 0.0002029729021
467251.99	 3	 0.0002029735851
467258.69	 1	 0.0002029771795
467258.69	 2	 0.0002029771164
467258.69	 3	 0.0002029778184
467265.41	 1	 0.0002029806975
467265.41	 2	 0.0002029806298
467265.41	 3	 0.0002029813511
467272.13	 1	 0.0002029835319
467272.13	 2	 0.0002029834607
467272.13	 3	 0.0002029842005
467278.86	 1	 0.000202985709
467278.86	 2	 0.0002029856342
467278.86	 3	 0.0002029863949
467285.62	 1	 0.00020298725
467285.62	 2	 0.0002029871717
467285.62	 3	 0.0002029879536
467292.39	 1	 0.0002029881751
467292.39	 2	 0.0002029880939
467292.39	 3	 0.0002029888975
467299.15	 1	 0.0002029885131
467299.15	 2	 0.0002029884303
467299.15	 3	 0.0002029892548
467305.94	 1	 0.0002029882885
467305.94	 2	 0.000202988204
467305.94	 3	 0.0002029890517
467312.74	 1	 0.0002029875263
467312.74	 2	 0.0002029874399
467312.74	 3	 0.0002029883113
467319.55	 1	 0.00020298626
467319.55	 2	 0.0002029861732
467319.55	 3	 0.0002029870672
467326.37	 1	 0.000202984512
467326.37	 2	 0.0002029844245
467326.37	 3	 0.0002029853437
467333.21	 1	 0.0002029823097
467333.21	 2	 0.0002029822219
467333.21	 3	 0.0002029831666
467340.06	 1	 0.0002029796804
467340.06	 2	 0.0002029795926
467340.06	 3	 0.0002029805635
467346.92	 1	 0.000202976667
467346.92	 2	 0.0002029765808
467346.92	 3	 0.0002029775764
467353.79	 1	 0.0002029732901
467353.79	 2	 0.000202973205
467353.79	 3	 0.0002029742282
467360.68	 1	 0.0002029695808
467360.68	 2	 0.0002029694971
467360.68	 3	 0.0002029705485
467367.59	 1	 0.0002029655698
467367.59	 2	 0.0002029654881
467367.59	 3	 0.0002029665679
467374.5	 1	 0.0002029613063
467374.5	 2	 0.0002029612279
467374.5	 3	 0.0002029623344
467381.43	 1	 0.0002029568097
467381.43	 2	 0.0002029567345
467381.43	 3	 0.0002029578709
467388.37	 1	 0.0002030095505
467388.37	 2	 0.0002030106684
467388.37	 3	 0.0002030136517
467395.34	 1	 0.0002031099372
467395.34	 2	 0.0002031110563
467395.34	 3	 0.0002031140409
467402.3	 1	 0.0002032102073
467402.3	 2	 0.0002032113221
467402.3	 3	 0.0002032142983
467409.28	 1	 0.0002033105887
467409.28	 2	 0.0002033117048
467409.28	 3	 0.0002033146822
467416.29	 1	 0.0002034110857
467416.29	 2	 0.0002034122027
467416.29	 3	 0.0002034151807
467423.31	 1	 0.0002035116866
467423.31	 2	 0.0002035128046
467423.31	 3	 0.0002035157828
467430.33	 1	 0.0002036121274
467430.33	 2	 0.0002036132405
467430.33	 3	 0.0002036162095
467437.37	 1	 0.0002037126413
467437.37	 2	 0.0002037137554
467437.37	 3	 0.0002037167246
467444.43	 1	 0.000203813233
467444.43	 2	 0.0002038143475
467444.43	 3	 0.0002038173166
467451.51	 1	 0.0002039138905
467451.51	 2	 0.0002039150057
467451.51	 3	 0.0002039179741
467458.59	 1	 0.0002040143444
467458.59	 2	 0.0002040154541
467458.59	 3	 0.0002040184123
467465.69	 1	 0.0002041148324
467465.69	 2	 0.0002041159425
467465.69	 3	 0.0002041189003
467472.8	 1	 0.0002042153586
467472.8	 2	 0.0002042164686
467472.8	 3	 0.0002042194254
467479.94	 1	 0.0002043159108
467479.94	 2	 0.0002043170207
467479.94	 3	 0.0002043199759
467487.1	 1	 0.0002044164772
467487.1	 2	 0.0002044175869
467487.1	 3	 0.0002044205398
467494.26	 1	 0.0002045167811
467494.26	 2	 0.0002045178848
467494.26	 3	 0.0002045208255
467501.44	 1	 0.0002046170659
467501.44	 2	 0.0002046181695
467501.44	 3	 0.000204621108
467508.64	 1	 0.0002047173353
467508.64	 2	 0.0002047184385
467508.64	 3	 0.0002047213741
467515.86	 1	 0.0002048175765
467515.86	 2	 0.0002048186793
467515.86	 3	 0.0002048216118
467523.08	 1	 0.0002049175093
467523.08	 2	 0.0002049186056
467523.08	 3	 0.000204921525
467530.33	 1	 0.0002050173819
467530.33	 2	 0.0002050184779
467530.33	 3	 0.000205021394
467537.59	 1	 0.000205117199
467537.59	 2	 0.0002051182941
467537.59	 3	 0.0002051212065
467544.88	 1	 0.0002052169481
467544.88	 2	 0.0002052180424
467544.88	 3	 0.0002052209508
467552.18	 1	 0.0002053166179
467552.18	 2	 0.0002053177116
467552.18	 3	 0.0002053206156
467559.49	 1	 0.0002054159243
467559.49	 2	 0.0002054170112
467559.49	 3	 0.0002054199005
467566.82	 1	 0.0002055151217
467566.82	 2	 0.0002055162079
467566.82	 3	 0.0002055190929
467574.17	 1	 0.0002056142162
467574.17	 2	 0.0002056153014
467574.17	 3	 0.0002056181816
467581.54	 1	 0.0002057131967
467581.54	 2	 0.0002057142811
467581.54	 3	 0.0002057171561
467588.94	 1	 0.0002058120536
467588.94	 2	 0.000205813137
467588.94	 3	 0.0002058160064
467596.33	 1	 0.0002059104977
467596.33	 2	 0.0002059115739
467596.33	 3	 0.0002059144275
467603.75	 1	 0.0002060087894
467603.75	 2	 0.0002060098647
467603.75	 3	 0.0002060127131
467611.2	 1	 0.0002061069352
467611.2	 2	 0.0002061080088
467611.2	 3	 0.0002061108514
467618.66	 1	 0.0002062049226
467618.66	 2	 0.0002062059947
467618.66	 3	 0.0002062088308
467626.13	 1	 0.0002063024574
467626.13	 2	 0.0002063035212
467626.13	 3	 0.000206306341
467633.57	 1	 0.000206434613
467633.57	 2	 0.0002064370246
467633.57	 3	 0.0002064428543
467641.01	 1	 0.0002066000208
467641.01	 2	 0.0002066024291
467641.01	 3	 0.000206608252
467648.43	 1	 0.0002067656263
467648.43	 2	 0.0002067680147
467648.43	 3	 0.0002067738072
467655.84	 1	 0.0002069318328
467655.84	 2	 0.0002069342165
467655.84	 3	 0.0002069400001
467663.26	 1	 0.0002070986385
467663.26	 2	 0.0002071010166
467663.26	 3	 0.0002071067903
467670.66	 1	 0.0002072655119
467670.66	 2	 0.0002072678682
467670.66	 3	 0.0002072736087
467678.05	 1	 0.0002074328649
467678.05	 2	 0.0002074352143
467678.05	 3	 0.0002074409431
467685.45	 1	 0.000207606888
467685.45	 2	 0.0002076092925
467685.45	 3	 0.000207614974
467692.82	 1	 0.0002077831476
467692.82	 2	 0.0002077855239
467692.82	 3	 0.0002077911657
467700.19	 1	 0.0002079595185
467700.19	 2	 0.0002079618822
467700.19	 3	 0.0002079675059
467707.56	 1	 0.0002081359991
467707.56	 2	 0.0002081383493
467707.56	 3	 0.0002081439539
467714.91	 1	 0.0002083120234
467714.91	 2	 0.0002083143444
467714.91	 3	 0.000208319907
467722.26	 1	 0.0002084880431
467722.26	 2	 0.0002084903503
467722.26	 3	 0.0002084958923
467729.58	 1	 0.000208663532
467729.58	 2	 0.0002086658093
467729.58	 3	 0.0002086713082
467736.9	 1	 0.0002088389431
467736.9	 2	 0.0002088412056
467736.9	 3	 0.0002088466826
467744.23	 1	 0.0002090142762
467744.23	 2	 0.0002090165236
467744.23	 3	 0.0002090219776
467751.53	 1	 0.0002091889674
467751.53	 2	 0.0002091911844
467751.53	 3	 0.0002091965933
467758.83	 1	 0.0002093634748
467758.83	 2	 0.0002093656762
467758.83	 3	 0.0002093710612
467766.13	 1	 0.0002095377999
467766.13	 2	 0.0002095399853
467766.13	 3	 0.0002095453452
467773.4	 1	 0.0002097113797
467773.4	 2	 0.0002097135342
467773.4	 3	 0.0002097188477
467780.68	 1	 0.0002098846767
467780.68	 2	 0.0002098868149
467780.68	 3	 0.0002098921023
467787.96	 1	 0.0002100576923
467787.96	 2	 0.0002100598138
467787.96	 3	 0.0002100650745
467795.21	 1	 0.0002102298667
467795.21	 2	 0.0002102319568
467795.21	 3	 0.0002102371691
467802.46	 1	 0.000210401663
467802.46	 2	 0.0002104037361
467802.46	 3	 0.000210408921
467809.72	 1	 0.0002105730848
467809.72	 2	 0.0002105751406
467809.72	 3	 0.0002105802971
467816.94	 1	 0.0002107435749
467816.94	 2	 0.0002107455991
467816.94	 3	 0.0002107507062
467824.17	 1	 0.0002109135985
467824.17	 2	 0.0002109156051
467824.17	 3	 0.0002109206832
467831.4	 1	 0.0002110831598
467831.4	 2	 0.0002110851485
467831.4	 3	 0.0002110901968
467838.61	 1	 0.0002112517057
467838.61	 2	 0.0002112536628
467838.61	 3	 0.0002112586606
467845.81	 1	 0.0002114197021
467845.81	 2	 0.0002114216413
467845.81	 3	 0.0002114266089
467853.02	 1	 0.0002115871549
467853.02	 2	 0.0002115890759
467853.02	 3	 0.0002115940124
467860.2	 1	 0.0002117535157
467860.2	 2	 0.0002117554051
467860.2	 3	 0.0002117602904
467867.38	 1	 0.0002119192505
467867.38	 2	 0.0002119211216
467867.38	 3	 0.0002119259755
467874.56	 1	 0.0002120843661
467874.56	 2	 0.0002120862188
467874.56	 3	 0.0002120910407
467881.74	 1	 0.0002122488363
467881.74	 2	 0.0002122506705
467881.74	 3	 0.0002122554598
467888.89	 1	 0.00021241212
467888.89	 2	 0.0002124139228
467888.89	 3	 0.0002124186599
467896.05	 1	 0.0002125746833
467896.05	 2	 0.0002125764678
467896.05	 3	 0.0002125811721
467903.21	 1	 0.0002127365352
467903.21	 2	 0.0002127383011
467903.21	 3	 0.000212742972
467910.34	 1	 0.0002128971411
467910.34	 2	 0.000212898876
467910.34	 3	 0.0002129034943
467917.47	 1	 0.0002130569659
467917.47	 2	 0.0002130586819
467917.47	 3	 0.0002130632668
467924.6	 1	 0.0002132160189
467924.6	 2	 0.0002132177163
467924.6	 3	 0.0002132222673
467931.71	 1	 0.0002133737734
467931.71	 2	 0.0002133754402
467931.71	 3	 0.0002133799383
467938.82	 1	 0.0002135306913
467938.82	 2	 0.0002135323397
467938.82	 3	 0.0002135368038
467945.93	 1	 0.0002136867834
467945.93	 2	 0.0002136884132
467945.93	 3	 0.0002136928429
